,tweets_en,sentistrength
13592,"eh sorry jbjb, my wifi has been an error since ios 14.1 if i already know how to let me know?","{'neg': 0.182, 'neu': 0.818, 'pos': 0.0, 'compound': -0.4588}"
13593,jailbreak No Pc With pc IOS 13 And IOS 14 Link1:,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
13594,jailbreak No Pc With pc IOS 13 And IOS 14 Link1:,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
13595,jailbreak No Pc With pc IOS 13 And IOS 14 Link1:,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
13596,jailbreak No Pc With pc IOS 13 And IOS 14 Link1:,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
13598,jailbreak No Pc With pc IOS 13 And IOS 14 Link1:,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
13599,jailbreak No Pc With pc IOS 13 And IOS 14 Link1:…,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
13601,jailbreak No Pc With pc IOS 13 And IOS 14 Link1:,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
13602,jailbreak No Pc With pc IOS 13 And IOS 14 Link1:,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
13603,jailbreak No Pc With pc IOS 13 And IOS 14 Link1:,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
13604,jailbreak No Pc With pc IOS 13 And IOS 14 Link1:,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
13605,jailbreak No Pc With pc IOS 13 And IOS 14 Link1:,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
13608,jailbreak No Pc With pc IOS 13 And IOS 14 Link1:,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
13611,jailbreak No Pc With pc IOS 13 And IOS 14 Link1:,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
13612,jailbreak No Pc With pc IOS 13 And IOS 14 Link1:,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
13613,jailbreak No Pc With pc IOS 13 And IOS 14 Link1:,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
13614,jailbreak No Pc With pc IOS 13 And IOS 14 Link1:,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
13616,jailbreak No Pc With pc IOS 13 And IOS 14 Link1:,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
13617,jailbreak No Pc With pc IOS 13 And IOS 14 Link1:,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
13619,jailbreak No Pc With pc IOS 13 And IOS 14 Link1:,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
13620,jailbreak No Pc With pc IOS 13 And IOS 14 Link1:,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
13621,jailbreak No Pc With pc IOS 13 And IOS 14 Link1:,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
13623,jailbreak No Pc With pc IOS 13 And IOS 14 Link1:,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
13624,jailbreak No Pc With pc IOS 13 And IOS 14 Link1:,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
13625,jailbreak No Pc With pc IOS 13 And IOS 14 Link1:,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
13626,jailbreak No Pc With pc IOS 13 And IOS 14 Link1:,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
13630,jailbreak No Pc With pc IOS 13 And IOS 14 Link1:,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
13631,jailbreak No Pc With pc IOS 13 And IOS 14 Link1:,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
13633,jailbreak No Pc With pc IOS 13 And IOS 14 Link1:,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
13644,"hopefully after this update, that damn ios 14 notification stop popping up 😒","{'neg': 0.295, 'neu': 0.542, 'pos': 0.163, 'compound': -0.296}"
13645,FUCK halloween over tomorrow I need an new ios 14!! Help??),"{'neg': 0.365, 'neu': 0.635, 'pos': 0.0, 'compound': -0.7333}"
13646,jailbreak No Pc With pc IOS 13 And IOS 14 Link1:,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
13648,jailbreak No Pc With pc IOS 13 And IOS 14 Link1:,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
13657,jailbreak No Pc With pc IOS 13 And IOS 14 Link1:,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
13659,jailbreak No Pc With pc IOS 13 And IOS 14 Link1:,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
13660,jailbreak No Pc With pc IOS 13 And IOS 14 Link1:,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
13661,to say I have not done ios 14,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
13663,jailbreak No Pc With pc IOS 13 And IOS 14 Link1:,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
13668,How to Detect Fire Alarms and Other Noises With Soundecognition in iOS 14,"{'neg': 0.29, 'neu': 0.71, 'pos': 0.0, 'compound': -0.5423}"
13676,euphoria ariana grande animal crossing cardi b nudes 18+ leak leaked thread bts harry styles charli damelio noah be…,"{'neg': 0.196, 'neu': 0.625, 'pos': 0.179, 'compound': 0.1531}"
13684,Ok so if yk i made the ios 14 kook core and now I am getting kinda tired of it cuz at this time I was really depres…,"{'neg': 0.094, 'neu': 0.827, 'pos': 0.079, 'compound': -0.1045}"
13686,How to Detect Fire Alarms and Other Noises With Soundecognition in iOS 14 - PCMag,"{'neg': 0.273, 'neu': 0.727, 'pos': 0.0, 'compound': -0.5423}"
13689,euphoria ariana grande animal crossing cardi b nudes 18+ leak leaked thread bts harry styles charli damelio noah be…,"{'neg': 0.196, 'neu': 0.625, 'pos': 0.179, 'compound': 0.1531}"
13695,ALSO WHAT THE FUCK IS WITH THIS NEW V-LIVE UPDATE???? devs got to update ui and some other stuff but not roll-out a…,"{'neg': 0.14, 'neu': 0.86, 'pos': 0.0, 'compound': -0.5539}"
13699,ios 14 is kind of annoying,"{'neg': 0.374, 'neu': 0.626, 'pos': 0.0, 'compound': -0.4576}"
13713,"hi, ProtonVPN is completely broken on iPad (without cellular) with new iPadOS 14 (all versions). I have…","{'neg': 0.184, 'neu': 0.816, 'pos': 0.0, 'compound': -0.5256}"
13714,"Please watch it. This is very odd &amp; 1st tme in iOS, when you tch the airplay tggle on lock scrn msc wdgt, thre’s jst no anim…","{'neg': 0.154, 'neu': 0.772, 'pos': 0.074, 'compound': -0.3597}"
13731,"Please watch it. This is very odd &amp; 1st tme in iOS, when you tch the airplay tggle on lock scrn msc wdgt, thre’s js…","{'neg': 0.093, 'neu': 0.825, 'pos': 0.082, 'compound': -0.0754}"
13750,Apple Seeds New iOS 14.2 Versions Which Stops 'New iOS Update Available' Alerts (via #Apple News),"{'neg': 0.096, 'neu': 0.904, 'pos': 0.0, 'compound': -0.1531}"
13788,my iphone 7 upgraded to ios 14 by itself overnight i run the games do you think it keeps cb working for a while?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
13798,My phone force updated to the new 14.1 IOS and I absolutely hate it. It’s so different...I just want to use my phon…,"{'neg': 0.156, 'neu': 0.783, 'pos': 0.061, 'compound': -0.5314}"
13799,Gente e esse mini player no iOS 14? YouTube podia fazer isso também,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}"
13806,"admin, why has the DPLK bni mobile banking been in trouble for the past few weeks? Can't see ...","{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.4019}"
13819,I am not too convinced by iOS 14.1,"{'neg': 0.273, 'neu': 0.727, 'pos': 0.0, 'compound': -0.3089}"
13822,How to To Use A Ghost and Skeleton on iOS 14 via @YouTube,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
13828,iOS 13 is not supported anymore. Please upgrade to iOS 14 🙂,"{'neg': 0.304, 'neu': 0.696, 'pos': 0.0, 'compound': -0.4449}"
13852,I WAS TYING TO DO THAT IOS 14 THING BUT WAS LAZY AND JUST YE,"{'neg': 0.251, 'neu': 0.749, 'pos': 0.0, 'compound': -0.6541}"
13876,I’m somewhat used to iOS 14 now. I’m indifferent to it though.,"{'neg': 0.141, 'neu': 0.859, 'pos': 0.0, 'compound': -0.2023}"
13878,Brutal! iOS 14... rocks!😎 How to Detect Fire Alarms and Other Noises With Soundecognition in iOS 14 | PCMag,"{'neg': 0.38, 'neu': 0.62, 'pos': 0.0, 'compound': -0.8475}"
13898,iOS 14 stresses me out 😅,"{'neg': 0.429, 'neu': 0.571, 'pos': 0.0, 'compound': -0.4588}"
13901,Yo IOS 14 nuts,"{'neg': 0.434, 'neu': 0.566, 'pos': 0.0, 'compound': -0.3182}"
13908,someone installed ios 14 and had a problem with the cell phone?,"{'neg': 0.213, 'neu': 0.787, 'pos': 0.0, 'compound': -0.4019}"
13916,Your recommendation doesn't help. I have been getting these notifications…,"{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.3089}"
13918,iPhone 8 iOS 14.1 jailbreak error,"{'neg': 0.403, 'neu': 0.597, 'pos': 0.0, 'compound': -0.4019}"
13920,am i alone who can't access PSN on 4G in iOS 14 (iPhone 11 model 128Gb/European)?,"{'neg': 0.125, 'neu': 0.875, 'pos': 0.0, 'compound': -0.25}"
13928,"I upgraded to iOS 14.1 and I thought I had lost the phone, it wouldn't turn on, I tried button combination to do t ...","{'neg': 0.108, 'neu': 0.892, 'pos': 0.0, 'compound': -0.3182}"
13930,i got my phone back rn but i'm not sure i have ios 14 lemme check 💔,"{'neg': 0.158, 'neu': 0.842, 'pos': 0.0, 'compound': -0.3491}"
13938,"New #iOS 14.2 finally available today (but not yet the corresponding iPadOS release, which keeps spamming me…","{'neg': 0.162, 'neu': 0.838, 'pos': 0.0, 'compound': -0.4767}"
13941,iOS 14 ya no tendrá secretos para ti 🔄,"{'neg': 0.239, 'neu': 0.761, 'pos': 0.0, 'compound': -0.296}"
13965,"&amp; myself are also getting the same error. I'm on iOS 14.1, and i…","{'neg': 0.172, 'neu': 0.828, 'pos': 0.0, 'compound': -0.4019}"
13976,"Sneaky. Apple added a secret button to your iPhone, and you may not have even noticed via @Verge","{'neg': 0.106, 'neu': 0.894, 'pos': 0.0, 'compound': -0.2263}"
13977,Confirmed checkra1n does not ⚠️ WORKS in iOS 14.2 GM even with the patch ❌DANGER NO TATA Do not update for now ...,"{'neg': 0.118, 'neu': 0.882, 'pos': 0.0, 'compound': -0.4466}"
14003,to my iOS 14 folks can u screenshot ur home screen? kinda confused on how to use the widgets,"{'neg': 0.106, 'neu': 0.894, 'pos': 0.0, 'compound': -0.2516}"
14004,depois do iOS 14 deu vontade de arrumar meus app aq mas po mó preguiça kkkkk,"{'neg': 0.194, 'neu': 0.806, 'pos': 0.0, 'compound': -0.5574}"
14005,Apple starts replacement program for AirPods if you have certain problems with them that I've had for a long time ...,"{'neg': 0.118, 'neu': 0.789, 'pos': 0.092, 'compound': -0.1531}"
14015,My phone can’t keep a charge since it updated to iOS 14.1 yesterday. I went to bed with 88% charged and woke up wit…,"{'neg': 0.079, 'neu': 0.921, 'pos': 0.0, 'compound': -0.2023}"
14018,"“The all new iOS 14.1. Forget everything you thought you knew about your phone! No seriously, forget it—you’re goin…","{'neg': 0.348, 'neu': 0.652, 'pos': 0.0, 'compound': -0.7177}"
14020,the iOS 14.2 bug notification problem have a solution?,"{'neg': 0.245, 'neu': 0.545, 'pos': 0.209, 'compound': -0.1027}"
14047,apple u really need to fix that damn new ios 14 update glitch its really pissing me off i get it 20x's a day it's m…,"{'neg': 0.213, 'neu': 0.787, 'pos': 0.0, 'compound': -0.6901}"
14050,❌ Northern update: 14:59 Saltburn to Middlesbrough due 15:25 will be cancelled. Download the Train Beacon iOS app t…,"{'neg': 0.105, 'neu': 0.895, 'pos': 0.0, 'compound': -0.25}"
14052,❌ Northern update: 14:23 Middlesbrough to Saltburn due 14:49 will be cancelled. Download the Train Beacon iOS app t…,"{'neg': 0.105, 'neu': 0.895, 'pos': 0.0, 'compound': -0.25}"
14057,❌ Northern update: 17:14 Sheffield to Manchester Piccadilly due 18:31 will be cancelled. Download the Train Beacon…,"{'neg': 0.118, 'neu': 0.882, 'pos': 0.0, 'compound': -0.25}"
14061,"It’s a jailbreak problem, use 10.2 for iOS 12-13, if your device is ios 14 (6s 6s+ SE…","{'neg': 0.144, 'neu': 0.856, 'pos': 0.0, 'compound': -0.4019}"
14065,to my iOS 14 folks can u screenshot ur home screen? kinda confused on how to use the widgets,"{'neg': 0.106, 'neu': 0.894, 'pos': 0.0, 'compound': -0.2516}"
14067,yo wtf i can watch netflix and go on twitter at once with ios 14? game changer,"{'neg': 0.202, 'neu': 0.798, 'pos': 0.0, 'compound': -0.5859}"
14078,I’m still annoyed it’s 202 iOS 14 and I can’t name the group chat if everyone doesn’t have an iPhone.,"{'neg': 0.126, 'neu': 0.874, 'pos': 0.0, 'compound': -0.3818}"
14092,"⏭️ GW update: 14:22 eading to Basingstoke due 14:49 will no longer call at eading West, Mortimer and Bramley Han…","{'neg': 0.104, 'neu': 0.896, 'pos': 0.0, 'compound': -0.296}"
14110,Every location home or out yesterday it was delivered to me so its frustrating new accessory &amp; this t…,"{'neg': 0.15, 'neu': 0.85, 'pos': 0.0, 'compound': -0.4902}"
14120,nah man iOS 14 mega fucked it. halfway through telling it…,"{'neg': 0.392, 'neu': 0.608, 'pos': 0.0, 'compound': -0.7003}"
14122,I hate how iOS 14 no longer shows the running timer on the Lock Screen any more 😤,"{'neg': 0.296, 'neu': 0.704, 'pos': 0.0, 'compound': -0.7096}"
14127,❌ GW update: 15:14 Gunnislake to Plymouth due 16:00 will be cancelled. Download the Train Beacon iOS app today ❌,"{'neg': 0.105, 'neu': 0.895, 'pos': 0.0, 'compound': -0.25}"
14131,❌ GW update: 14:24 Plymouth to Gunnislake due 15:10 will be cancelled. Download the Train Beacon iOS app today ❌,"{'neg': 0.105, 'neu': 0.895, 'pos': 0.0, 'compound': -0.25}"
14143,Damn iOS 14 added basic things Android had years ago,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.4019}"
14148,Very nice and everything but it does not fix the problems on my iPhone since I updated to ios 14 it is unusable,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.6038}"
14152,feet ariana grande cardi b nudes 18+ leak leaked nsfw thread bts harry styles charli damelio tiktok rosé taylor swi…,"{'neg': 0.217, 'neu': 0.783, 'pos': 0.0, 'compound': -0.5719}"
14160,Nakaka bwisit natong error ng Ios 14 potek.,"{'neg': 0.278, 'neu': 0.722, 'pos': 0.0, 'compound': -0.4019}"
14170,"Unfortunately that is not possible with iOS 14 widgets. Apple will always open the app, and I can add…","{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.34}"
14182,GW update: Following a tree blocking the railway earlier today between Taunton and Bridgwater the line has now reo…,"{'neg': 0.133, 'neu': 0.867, 'pos': 0.0, 'compound': -0.3818}"
14183,the ios 14 is used for something else other than sucking battery ??,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
14191,really annoys me that how long is left on your timer doesn't show up on the lock screen on iOS 14!!!! Need to know…,"{'neg': 0.156, 'neu': 0.844, 'pos': 0.0, 'compound': -0.6441}"
14195,GW update: Due to a tree blocking the railway between Taunton and Bridgwater the line is blocked. Disruption is ex…,"{'neg': 0.31, 'neu': 0.69, 'pos': 0.0, 'compound': -0.7351}"
14206,Technique on jailbreak ios 14.1 on passcoded device it will work on updated devices not restored ok,"{'neg': 0.207, 'neu': 0.793, 'pos': 0.0, 'compound': -0.4449}"
14208,Good grief iOS 14.1 is out already?,"{'neg': 0.288, 'neu': 0.45, 'pos': 0.261, 'compound': -0.0772}"
14209,❌ Avanti West Coast update: 14:00 London Euston to Manchester Piccadilly due 16:05 will be cancelled. Download the…,"{'neg': 0.111, 'neu': 0.889, 'pos': 0.0, 'compound': -0.25}"
14215,"Alright Trypophobics, no more group threads in iMessage. iOS 14.1 is out to get you! @Apple","{'neg': 0.135, 'neu': 0.757, 'pos': 0.108, 'compound': -0.126}"
14231,I am dealing with it only I am suffering lot off boot loon which one is better for iOS 14.1 tq my bro ❤️❤️,"{'neg': 0.119, 'neu': 0.769, 'pos': 0.112, 'compound': -0.0516}"
14234,"I cant find how to turn off auto brightness 😭😭 ios 13/14 , youtube videos aint helping , kisi ko pta h ?😭","{'neg': 0.088, 'neu': 0.791, 'pos': 0.121, 'compound': 0.1808}"
14237,"Problem started immediately after iOS upgrade to 14.1, in case you’re trying to identify the cause.","{'neg': 0.153, 'neu': 0.847, 'pos': 0.0, 'compound': -0.4019}"
14240,"We are sorry you are having trouble! In order to get the HD60S to work with Streamlabs OBS on MAC, ma…","{'neg': 0.184, 'neu': 0.816, 'pos': 0.0, 'compound': -0.5093}"
14248,Ios 14 is definitely THE WORST update‼️,"{'neg': 0.386, 'neu': 0.399, 'pos': 0.215, 'compound': -0.4824}"
14266,Meu celular atualizou para o IOS 14 tomei no cu,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
14278,we are on iOS 14.1 Never had this problem before downloading it.,"{'neg': 0.221, 'neu': 0.779, 'pos': 0.0, 'compound': -0.481}"
14280,wow I PAY for someone to organize cute icons and apps on my cell phone on ios 14,"{'neg': 0.093, 'neu': 0.61, 'pos': 0.297, 'compound': 0.6875}"
14281,It's two days now and your application is unable to run on iOS 14.1. I'm losing my novel wow !!! I'm complaining ...,"{'neg': 0.145, 'neu': 0.625, 'pos': 0.23, 'compound': 0.5538}"
14283,It's two days now and your application is unable to run on iOS 14.1. I'm losing my novel wow !!! I'm rec…,"{'neg': 0.091, 'neu': 0.665, 'pos': 0.244, 'compound': 0.6571}"
14287,My iPhone updated itself to iOS 14 over night because I was too lazy to do it.,"{'neg': 0.143, 'neu': 0.857, 'pos': 0.0, 'compound': -0.3612}"
14289,"Brother, why is this error that I am getting after updating to iOS 14.1? First time v ...","{'neg': 0.172, 'neu': 0.828, 'pos': 0.0, 'compound': -0.481}"
14293,Shazam available on iOS 14.2 full system integration,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
14305,there are so many dark academia ios 14 homescreens is everyone more obsessed with the aesthetic of studying rather…,"{'neg': 0.1, 'neu': 0.9, 'pos': 0.0, 'compound': -0.2484}"
14315,Apple Releases iOS 14.2 GM Fixing Annoying Bug,"{'neg': 0.278, 'neu': 0.722, 'pos': 0.0, 'compound': -0.4019}"
14325,"For the past 3 days, everytime I unlock my phone I get a “a new iOS is available. Please update from the iOS 14 beta” APPLE, WHAT THE FUCK","{'neg': 0.143, 'neu': 0.779, 'pos': 0.078, 'compound': -0.4466}"
14336,IEGET DOWNLOADING IOS 14 KDLAHDKSHSKAVDNA :(((,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
14338,"“One could argue that Siri is a search engine... As of iOS 14, Siri is “suggesting” websites directly in federated…","{'neg': 0.118, 'neu': 0.882, 'pos': 0.0, 'compound': -0.34}"
14346,Foolishly updated to iOS 14. Now Garmin 810 won’t sync. Anyone figured this out?,"{'neg': 0.177, 'neu': 0.823, 'pos': 0.0, 'compound': -0.4215}"
14347,Everyday atleast 2-3 times I have to charge my battery which sucks big time... if you see the pace at…,"{'neg': 0.122, 'neu': 0.878, 'pos': 0.0, 'compound': -0.3612}"
14349,I don't even have YouTube and I still don't have the fucking ios 14,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
