,tweets_en,sentistrength
11957,Featured photos widget is my fav thing about iOS 14 - love how it randomly displays otherwise forgotten pictures..,"{'neg': 0.079, 'neu': 0.622, 'pos': 0.299, 'compound': 0.743}"
11958,Featured photos widget is my fav thing about iOS 14 - love how it randomly displays otherwise forgotten pictures..,"{'neg': 0.079, 'neu': 0.622, 'pos': 0.299, 'compound': 0.743}"
11960,"catch 'em with 350+ icons (still update) if u use Android or iOS 14, i can send u a .png bundles. just DM me. have a nice…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
11961,"It's been a while since I made a terrible bug. My wife was hit directly. The problem that the camera, microphone, and flashlight do not work on the iPhone 7 series upgraded to iOS 14. | AAPL Ch","{'neg': 0.158, 'neu': 0.842, 'pos': 0.0, 'compound': -0.7003}"
11962,iOS 14.2 Beta Update Announcement How to Remove Infinite Popup | iPod LOVE,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.7125}"
11963,"Turn off auto brightness, True Tone, and Nightshift... Even if I raise ios 14.1, that's no answer","{'neg': 0.107, 'neu': 0.631, 'pos': 0.262, 'compound': 0.4939}"
11964,| iOS 14 Update: What Should You Know About The Launch | #iphone | #ios | #mobilesecurity,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
11965,"I am completely convinced that, in the latest update to iOS 14.1, Apple reduced and weakened the camera performance on iPhone 11 and older devices, even ...","{'neg': 0.079, 'neu': 0.819, 'pos': 0.102, 'compound': 0.1761}"
11966,| iOS 14 Update: What Should You Know About The Launch | #iphone | #ios | #mobilesecurity,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
11967,iPhone iOS 14+,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
11969,"🍁 APPLE MUSIC 🍁 Extend / activate: ☁ 20k / account ☁ 30k / 2 accounts 👉 Can be for android, can be iOS 14, full warranty, still ...","{'neg': 0.0, 'neu': 0.918, 'pos': 0.082, 'compound': 0.1779}"
11971,"🍁 APPLE MUSIC 🍁 Extend / activate: ☁ 20k / account ☁ 30k / 2 accounts 👉 Can be for android, can be iOS 14, full warranty, still ...","{'neg': 0.0, 'neu': 0.918, 'pos': 0.082, 'compound': 0.1779}"
11972,"🍁 APPLE MUSIC 🍁 Extend / activate: ☁ 20k / account ☁ 30k / 2 accounts 👉 Can be for android, can be iOS 14, full warranty, still ...","{'neg': 0.0, 'neu': 0.918, 'pos': 0.082, 'compound': 0.1779}"
11973,Is this happening to anyone else? can you please check if this is some bug in iOS 14.1 or something.,"{'neg': 0.0, 'neu': 0.892, 'pos': 0.108, 'compound': 0.3182}"
11975,9to5mac: Hands-on with iOS 14.2C top changes and features [Video];,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}"
11976,Haloo kak! ada yg masih cari Apps Premium? yukk langsung aja DM for order yaa🤗 soal harga dijamin murah 1…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
11977,9to5mac: Apple releases iOS 14.2 GM with fix for ‘new iOS update’ alert and more;,"{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.296}"
11978,"Hello Sis! anyone still looking for Premium Apps? let's just go ahead and DM for the order, about the guaranteed cheap price 1 ...","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
11979,La MAJ 14.2 contient aussi 100 nouveaux emojis,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
11980,"Hello Sis! anyone still looking for Premium Apps? let's just go ahead and DM for the order, about the guaranteed price is mura ...","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
11982,"When the update for iOS 14.2 releases, this will bring a fix to this issue. Currently we…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
11983,Strange. Remove and reinstall the app? Update iOS? I'm just shouting. Do you already have iOS 14? Am ...,"{'neg': 0.115, 'neu': 0.885, 'pos': 0.0, 'compound': -0.327}"
11984,IOS 14 Beta Users Experience Repeated Update Notifications,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
11985,"Hello Sis! anyone still looking for Premium Apps? let's just go ahead and DM for the order, about the guaranteed cheap price ...","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
11987,Hello Sis! anyone still looking for Premium Apps? let's just write the DM for the order yaa🤗 about har ...,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
11988,when will #checkra1n release update for 10 devices (ios 14),"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
11989,Apple Music 🛸 🛸Aktivasi (bisa ios 14) 15k/3 bulan 🛸Perpanjang (ios 14❌) 20k/3 bulan ✅legal &amp; garansi ✅need apple…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
11990,[Video] [Live] Play Final Fantasy XIII (iOS) for the first time! # 14 We posted Weil Peaks. # sm37752270,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4003}"
11991,It’s November!!! My favorite November men 😊😊💖💖💖 ......Yea I’m obviously late to the iOS 14 party😅,"{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.5962}"
11992,Apple seeds iOS 14.2 and iPadOS 14.2 GM to developers and public beta testers,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
11993,Frankly Land 3D icon set — A superb set of 93 colourful 3D iOS 14 icons,"{'neg': 0.0, 'neu': 0.76, 'pos': 0.24, 'compound': 0.6249}"
11994,Apple apparently presents a 'secret button' on the iPhone running the iOS 14 operating system. But are you guys ...,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
11996,"For iPhone users, Google search widget should be added | Lifehacker [Japan version] @lifehackerjapan","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
11997,Probably because you need to put your phone into recovery mode while it’s conne…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
11999,8 new features in iOS 14 you’re really going to love - Laptop Mag #iosdev #ios,"{'neg': 0.0, 'neu': 0.744, 'pos': 0.256, 'compound': 0.6666}"
12000,Apple rolls out final iOS 14.2 version to testers with fix for update pop-up - Up News Info #iosdev #ios,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12004,I ios 14 jg,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12006,Apple Music Akt 3 months 20k Ppj 3 months 25k Akt 3 months 25k (IOS 14) Ppj 3 months 30k (IOS 14) Only need apple ID cust.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12007,Brou Amo IOS 14.1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12009,"The latest clip has arrived. Go see iOS 14 - Calendar, iPhone, spam alerts, virus security claims, edit like this 🙏🏻 ...","{'neg': 0.098, 'neu': 0.709, 'pos': 0.193, 'compound': 0.34}"
12010,Checkra1n Jailbreak: Checkra1n Jailbreak iOS 14.1 Now Available,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12011,"Put the Google search widget on the home screen. This is really convenient. If you are a frequent googler, please do. ＞ Easier access to Search, Chrome and Gmail in iOS 14","{'neg': 0.0, 'neu': 0.846, 'pos': 0.154, 'compound': 0.6249}"
12012,"⭐OPEN ODE APP PEMIUM⭐ Netflix, canva, spotify, perpanjang spotify apple music ios 14 netflix, youtub…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12013,iOS 14: Everything you need to know about Smart Stack ...,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.4019}"
12014,i feel like i’m the only person who still hasn’t gotten the ios 14 update,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3612}"
12015,"[C] Apple, iOS &amp; iPadOS 14.2 C 릴리즈","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12016,Comment mettre à jour iOS 14 sur votre iPhone ou votre iPad en toute sérénité ? - Tom's Guide,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12017,L’EQUIPE ajoute les widgets pour iOS 14 - iPhoneSoft,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12018,IOS 14.2 GM has been released and the pop-up has been fixed. 💪,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12019,In ios 14 you can put a chinstrap on your memoji how beautiful I put a pink one,"{'neg': 0.0, 'neu': 0.782, 'pos': 0.218, 'compound': 0.5994}"
12021,There is a bug around iOS 14.1 and TrueTone ...,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12022,✳️ Balance Weighing People Sinocare Smart Bluetooth Personal Scale Digital Impedance Wireless Smart…,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.4019}"
12023,Apple added a secret iPhone button with latest iOS update.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12024,How to change default browsing app on your iPhone or iPad iOS 14/iPadOS 14 - MobiGyaan,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12026,'A New iOS Update is Now Available' Popping Upepeatedly in iOS 14 Beta [Fixed: New Beta Available]…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12027,"Back Tap + Shortcuts app is very handy! I have the double-tap set to openeminders, and triple-tap set to open Not…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12028,🌻 Apple Music 🌻 🛸Aktivasi (bisa ios 14) 15k/3 bulan 🛸Perpanjang (ios 14❌) 20k/3 bulan ✅legal &amp; garansi ✅need appl…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12029,iOS 14.1 😉,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12031,Bat yung iba may update na ng ios 14.2 ... di na kasali phone ko dun? Haha,"{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.4588}"
12033,"Hello Sis! anyone still looking for Premium Apps? let's just go ahead and DM for the order, about the guaranteed price is mura ...","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12034,"Ready, bro, let's go Netflix, Canva, Spotify, extend Spotify Apple Music iOS 14 Netflix, youtu ...","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4939}"
12035,"This is the long-awaited feature! !! Search is a masterpiece ... For iPhone users who are unreasonable, Google search widget should be added #SmartNews","{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.7163}"
12036,TikTok finally launches its widgets for the iOS 14 home screen,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12037,Apple lanza iOS 14.2 GM para desarrolladores solucionando la notificación repetitiva,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12038,I saw that I hate my cell updated to iOS 14 alone,"{'neg': 0.416, 'neu': 0.584, 'pos': 0.0, 'compound': -0.6908}"
12041,Haloo kak! ada yg masih cari Apps Premium? yukk langsung aja DM for order yaa🤗 soa…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12042,"Hello Sis! anyone still looking for Premium Apps? let's just go ahead and DM for the order, about the guaranteed cheap price ...","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12043,Haloo kak! ada yg masih cari Apps Premium? yukk langsung aja DM for order yaa🤗 soal harga dijamin m…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12044,With ios 14 jpeux have buffy + seraphine on the same screen i,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12045,"Hello Sis! anyone still looking for Premium Apps? let's just go ahead and DM for the order, about the guaranteed price is mura ...","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12046,"Apple added a secret button to your iPhone, and you may not have even noticed","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12047,Haloo kak! ada yg masih cari Apps Premium? yukk langsung aja DM for order yaa🤗 soal harga dijamin mur…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12048,Hands-on with iOS 14.2C top changes and features [Video] - 9to5Mac #News #Technology #GM #Subscribe #Updated #AppleCar…,"{'neg': 0.0, 'neu': 0.893, 'pos': 0.107, 'compound': 0.2023}"
12049,My dad reported that he cannot open messages from the Messages app after updating to iOS 14.1.eboot…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12050,Hands-on with iOS 14.2C top changes and features [Video] - 9to5Mac #News #Technology #GM #Subscribe #Updated…,"{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.2023}"
12051,Google Search Widgets Should Be Added To iPhone Users-Lifehacker JAPAN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12052,"Hello Sis! anyone still looking for Premium Apps? let's just go ahead and DM for the order, about the guaranteed cheap price ...","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12053,Field test mode design changed from iOS 14? ??,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12054,"Hello Sis! anyone still looking for Premium Apps? let's just go ahead and DM for the order, about the guaranteed cheap price ...","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12055,本当だ！😁（iOS 14.1の「翻訳」アプリ）,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12056,#Apple #ipad: Apple releases iOS 14.2 GM for developers fixing boilerplate notification,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12057,#Apple #ipad: Apple releases iOS 14.2 GM for developers fixing boilerplate notification,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12058,7 funciones secretas de iOS 14 que ni si quiera los usuarios más expertos conocen 📱⤵️,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12059,Hello Sis! anyone still looking for Premium Apps? let's just DM for the order huh ... so ...,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12060,🔴NEW VIDEO🔴(was uploaded 20 hrs ago but forgot to plug lol) IOS 14.2 GM ON IPHONE 7 FULLEVIEW!…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12061,kmrn malem ios 14 kedownload sendiri yaudah drtd bikin wpp aesthetic biar kaya orang orang😌😌 #MAMAVOTE #bts @BTS_twt,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12062,"Hello Sis! anyone still looking for Premium Apps? let's just go ahead and DM for the order, about the price you guarantee ...","{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.3164}"
12063,With iOS 14? 🤔,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12064,Jailbreak &amp; Bypass iCloud iOS 14.1 iPhone 7 Plus using a patch checkra1n [MAC] Watch &amp; Subscribe,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12065,"Hello Sis! anyone still looking for Premium Apps? let's just go ahead and DM for the order, about the guaranteed cheap price ...","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12066,"Widgets are one of the highlights of iOS 14. Of course, it's been available on Android for many years, but that doesn't reduce the fun on iOS ... Tag:","{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.5504}"
12067,did you know? apple added a secret iPhone button with latest iOS update,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12069,"Try turning off that firewall... Yesterday.... Initializing... I struggled for more than 5 hours, but it seems that there is a conflict in the part of updating to ios14.... Look ㅠㅠㅠㅠ","{'neg': 0.152, 'neu': 0.848, 'pos': 0.0, 'compound': -0.5647}"
12070,uda a i dizzy decor ios 14. 😤,"{'neg': 0.322, 'neu': 0.678, 'pos': 0.0, 'compound': -0.2263}"
12071,I used GSM hello bypass service. iphone 7plus ios 14.1 and ipad pro 10.5. ios14.1 but when…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12072,I used GSM hello bypass service. iphone 7plus ios 14.1 and ipad pro 10.5. ios14.1 but w…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12073,I used GSM hello bypass service. iphone 7plus ios 14.1 and ipad pro 10.5. ios14.1 but whe…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12074,Apple Seeds iOS 14.2 and iPadOS 14.2 GM to Developers and Public Beta Testers – Macumors #Malliard,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12075,8 new features in iOS 14 you’re really going to love,"{'neg': 0.0, 'neu': 0.668, 'pos': 0.332, 'compound': 0.6666}"
12077,"iOS 14.1 - I think it must be about the rollout of One, or that I have already bought 2TB. 🤷🏻‍♂️","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12078,"Hello Sis! anyone still looking for Premium Apps? let's just go ahead and DM for the order, about the guaranteed cheap price ...","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12079,"Me: ""Apple, can I have some capability security on my phone?"" Apple: ""We have capability security at home!"" Ahem. I wrote…","{'neg': 0.0, 'neu': 0.77, 'pos': 0.23, 'compound': 0.6239}"
12081,"Hello Sis! anyone still looking for Premium Apps? let's just go ahead and DM for the order, about the guaranteed cheap price ...","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12082,"Hello Sis! anyone still looking for Premium Apps? let's just go ahead and DM for the order, about the guaranteed cheap price 10 ...","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12084,Haloo kak! ada yg masih cari Apps Premium? yukk langsung aja DM for order yaa🤗 soal harga dijamin murah…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12085,"Hello Sis! anyone still looking for Premium Apps? let's just go ahead and DM for the order, about the guaranteed cheap price 10 ...","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12087,Xynthesizr 1.6.1 with iOS 14 fixes is now available,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12088,"Eng Silt says that the iPhone silent mode vibrates, but it can be set. Vibration when silent is turned on to vibrate, and if it is turned off, no sound is heard.","{'neg': 0.083, 'neu': 0.917, 'pos': 0.0, 'compound': -0.4215}"
12089,iOS 14.2 GM version update! The official version is just around the corner-XFastest News,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12090,iOS 14.2 GM version update! The official version is just around the corner-XFastest News,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12091,"It's a widget that can be used from iOS 14, but I don't use anything other than the calendar. What are the recommended widgets⁇","{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.296}"
12092,Haloo kak! ada yg masih cari Apps Premium? yukk langsung aja DM for order yaa🤗 soal harga dijamin murah…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12093,✨ Can activate and renew Apple Music iOS 14. WITHOUT ASKING PASSWOD t buy and sell activation to extend Apple Music Premium,"{'neg': 0.0, 'neu': 0.918, 'pos': 0.082, 'compound': 0.1779}"
12094,"Your iPhone got a new button last month, and you may not have even noticed Back Tap adds a…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12095,"Ios 14 aja w beloman update, ini lagi dah keluar 14.1","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12096,124- PowerSelector (iOS 11 to 14) 125- Dock Controller 126- ClearBatteryWidget 127- sana 128- Marina 129- HapticDots 130- Volume…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12097,Hi sis🙋🏻‍♀️ I sell Spotify Premium for only 9K! Today's Netflix promo is only 30K! Apple Music can be IOS 14! App…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12098,Hi sis🙋🏻‍♀️ I sell Spotify Premium for only 9K! Today's Netflix promo is only 30K! Apple Music can be IOS 14! App…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12099,Hai kak🙋🏻‍♀️ Aku jual Spotify Premium cuma 9K ! Netflix hari ini promo cuma 30K! Apple Music bisa IOS 14 ! App…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
